Daily Averages - OZONE Time Range: 18/07/2011 00:00 to 19/07/2022 00:00,,,,,
Initial Data,RANDWICK OZONE 1h average,ROZELLE OZONE 1h average,NEWCASTLE OZONE 1h average,WOLLONGONG OZONE 1h average,RICHMOND OZONE 1h average
Date,RANDWICK OZONE 24h average [pphm],ROZELLE OZONE 24h average [pphm],NEWCASTLE OZONE 24h average [pphm],WOLLONGONG OZONE 24h average [pphm],RICHMOND OZONE 24h average [pphm]
18/11/2020,2.2,2,2.2,1.6,2.3
19/11/2020,1.9,,2,1.8,1.9
20/11/2020,2.7,2.5,1.9,2.6,2.8
21/11/2020,2.9,2.9,2.9,2.4,2.8
22/11/2020,2.5,2.4,1.5,2.3,1.6
23/11/2020,2.4,2.4,2.5,2.4,2.4
24/11/2020,2.6,2.4,2.6,2.1,2
25/11/2020,2.1,1.7,2,1.7,1.9
26/11/2020,2.7,2.7,1.9,2.5,3.1
27/11/2020,2.2,2,,1.7,2.6
28/11/2020,3.3,2.7,2.9,3.6,2.7
29/11/2020,3.6,3.6,3.1,3.2,3.6
30/11/2020,2.2,2,2.1,2,2.2
01/12/2020,2.7,2.5,2.4,2.3,
02/12/2020,,2.1,2.2,,
03/12/2020,2.3,2,2,1.6,
04/12/2020,2.6,2.7,2.6,2.3,
05/12/2020,3,2.7,3.2,2.5,
06/12/2020,3,3,3,2.4,3
07/12/2020,2.5,2.5,2.5,2.5,2.4
08/12/2020,2.1,2,2.2,1.9,2
09/12/2020,2.3,2.2,2.1,2.6,2.5
10/12/2020,2,1.8,2.1,1.5,2.2
11/12/2020,2.3,1.9,2.1,1.7,1.9
12/12/2020,1.9,1.5,2,1.5,1.7
13/12/2020,1.9,1.3,1.7,1.3,1.5
14/12/2020,1.9,1.3,1.7,1.2,1.2
15/12/2020,1.6,1.2,1.4,1.2,1
16/12/2020,1.6,1.4,,1.3,1.4
17/12/2020,2,1.9,1.1,1.9,2.4
18/12/2020,2.3,2.3,1.9,2.1,2.3
19/12/2020,1.9,1.5,2,1.2,1.5
20/12/2020,1.8,1.5,1.7,1.5,1.9
21/12/2020,2.2,1.8,2.2,1.8,1.7
22/12/2020,2.1,2.1,2.3,2.1,2.3
23/12/2020,2.3,2.2,2,1.9,2.4
24/12/2020,2,2,1.4,2,1.9
25/12/2020,1.8,1.8,1.9,1.3,1.6
26/12/2020,1.8,1.6,1.8,1.6,1.5
27/12/2020,2.6,2.5,1.9,2.6,2.2
28/12/2020,2.1,1.9,2,1.4,2.1
29/12/2020,1.6,1.4,1.5,1.1,1.1
30/12/2020,2.1,1.9,1.8,1.5,1.6
31/12/2020,1.9,1.5,2,1.4,1.4
01/01/2021,1.9,1.6,1.9,1.4,1.5
02/01/2021,1.3,1.1,1.4,1.1,1.5
03/01/2021,1.6,1.5,1.2,1.3,1.4
04/01/2021,1.9,1.8,1.4,1.6,1.6
05/01/2021,3.1,2.9,3.1,1.9,2.8
06/01/2021,1.6,1.4,1.9,0.8,1.7
07/01/2021,1.5,1.2,1.4,1,1.2
08/01/2021,1.7,1.3,1.8,1.4,1.4
09/01/2021,1.3,0.9,1.1,0.8,1.3
10/01/2021,1,0.8,0.8,1.1,1.5
11/01/2021,1.4,1.4,1.1,1,1.4
12/01/2021,2,2,1.4,1.8,2.5
13/01/2021,1.6,1.6,1.4,1.6,2.2
14/01/2021,2.3,2.4,1.9,2.1,2.4
15/01/2021,2.3,2.6,2.1,2,2.8
16/01/2021,2.2,2.2,2.3,1.9,2
17/01/2021,1.8,1.8,2.2,2,2.1
18/01/2021,2.5,2.8,2.3,2.4,3.1
19/01/2021,2.2,1.9,1.8,1.5,1.9
20/01/2021,1.7,1.1,1.8,1.1,1.4
21/01/2021,1.7,1.7,1.4,1.8,1.6
22/01/2021,2.3,2.8,1.6,2.3,2.7
23/01/2021,3.3,3.5,2.3,2.6,2.8
24/01/2021,2.9,3.2,1.8,2.9,2.9
25/01/2021,2.3,2.6,1.9,1.7,3.5
26/01/2021,3.1,2.9,2.1,2.6,2.7
27/01/2021,2,1.7,1.9,1.1,1.5
28/01/2021,1.6,1.1,1.6,1.4,1
29/01/2021,1.7,1.2,1.6,1.4,0.9
30/01/2021,1.5,1.4,0.8,1.5,1.1
31/01/2021,2.1,1.9,1.7,1.3,1.6
01/02/2021,1.9,1.6,1.5,1.6,2.1
02/02/2021,2.6,2.4,2.4,2,2.7
03/02/2021,1.8,1.5,1.6,1.4,1.8
04/02/2021,1.7,1.5,1.8,1.7,1.8
05/02/2021,1.7,1.3,1.3,1.2,1.7
06/02/2021,1.4,1.1,0.8,1,1
07/02/2021,2.1,2.1,2.1,2.1,2.2
08/02/2021,1.8,1.4,1.5,1.3,1.4
09/02/2021,2,1.6,1.9,1.1,1.6
10/02/2021,1.5,1,1.6,1.1,1.5
11/02/2021,1.9,1.8,1.2,1.6,1.7
12/02/2021,2.3,1.8,1.3,2,1.8
13/02/2021,1.8,1.6,1.4,1.3,1.5
14/02/2021,1.4,1.2,1.4,1.2,1.4
15/02/2021,1.7,1.5,1.5,1.2,1.6
16/02/2021,1.5,0.9,1.5,1,1.2
17/02/2021,1.8,1.3,1.8,1.4,1.3
18/02/2021,2,1.5,1.7,1.3,1.2
19/02/2021,1.6,1.1,1.3,1.1,1.2
20/02/2021,1.2,0.9,1.1,1.1,1.3
21/02/2021,1.2,1.2,1.5,1,1.5
22/02/2021,1.5,1.4,1.4,1.2,1.7
23/02/2021,1.9,1.5,1.7,1.2,1.4
24/02/2021,1.3,0.9,1.3,0.9,1.1
25/02/2021,0.7,0.6,0.9,1.3,0.9
26/02/2021,2.2,2,2.1,1.8,2.4
27/02/2021,2.3,1.9,2.2,1.6,1.5
28/02/2021,2.1,2.2,1.9,1.7,2.6
01/03/2021,2.5,2.1,2,2.4,2.3
02/03/2021,2.3,1.9,2.2,1.5,2.3
03/03/2021,2.3,1.9,1.9,1.7,2
04/03/2021,2.1,1.9,1.3,2,2
05/03/2021,1.9,1.7,1.6,1.7,1.8
06/03/2021,2.3,2,2,1.8,2.4
07/03/2021,2,1.8,1.4,2,2
08/03/2021,1.8,1.9,1.1,2,1.6
09/03/2021,2.2,2,2.7,1.8,2
10/03/2021,2.3,1.7,2.1,1.6,1.8
11/03/2021,2.2,1.4,1.9,1.6,1.2
12/03/2021,2,1.5,1.4,1.3,1.5
13/03/2021,2.1,2,1.2,2.3,1.9
14/03/2021,2.2,1.6,1.6,1.6,1.5
15/03/2021,,1.3,1.6,1.5,1.9
16/03/2021,,1,1.5,1.2,1
17/03/2021,,1.6,2.1,2,1.3
18/03/2021,2.1,1.2,1.7,1.9,1
19/03/2021,2.3,1.7,2,2,1.3
20/03/2021,2.2,1.8,2.1,2,1.8
21/03/2021,2.2,1.9,2,1.6,1.6
22/03/2021,2.2,1.6,,1.4,1.2
23/03/2021,1.8,1.2,,1.4,1.3
24/03/2021,1.7,1.8,1.7,1.9,
25/03/2021,1.7,1.6,1.6,1.8,1.7
26/03/2021,1.8,1.4,1.6,1.4,2
27/03/2021,2.5,2.2,2.2,1.9,1.6
28/03/2021,2.1,1.8,2,1.6,1.9
29/03/2021,2,1.6,2.1,1.4,1.9
30/03/2021,2,1.7,1.9,1.7,1.8
31/03/2021,1.4,1.5,1.7,1.5,1.5
01/04/2021,1.3,0.9,1.4,1.2,1.6
02/04/2021,1.8,1.5,1.4,1.7,1.9
03/04/2021,1.6,1.5,1.2,1.6,1.4
04/04/2021,1.9,1.8,1,1.9,1.3
05/04/2021,2.6,2.2,1.5,2,2.5
06/04/2021,1.7,1,1.3,0.8,1.2
07/04/2021,1.9,0.8,1.4,1,0.9
08/04/2021,1.4,1,1.3,1.1,1.3
09/04/2021,1.9,1.8,1.7,1.5,1.5
10/04/2021,2,1.8,1.9,2.1,1.8
11/04/2021,2.1,2.1,1.9,2.2,2.2
12/04/2021,1.7,1.4,1.5,1.8,1.3
13/04/2021,1.7,1.2,1.5,1.6,1.3
14/04/2021,1.6,1.9,1.1,1.6,1.4
15/04/2021,2,1.7,1.8,1.9,2
16/04/2021,2.5,2.1,1.9,2,2
17/04/2021,1.3,0.8,1.2,1,1.1
18/04/2021,1.6,1.3,1.2,1.3,1.4
19/04/2021,1.7,1.3,1.1,1.7,1.4
20/04/2021,1.2,1.1,1.1,1.5,1.1
21/04/2021,2,1.5,1.2,1.4,1.5
22/04/2021,1.4,1.3,1.3,2.4,1.5
23/04/2021,1.6,1.1,1.4,1.9,1.4
24/04/2021,1.7,1.6,1.5,1.5,1.6
25/04/2021,2,1.5,2,1.5,1.6
26/04/2021,1.8,1.2,1.3,1.3,1.4
27/04/2021,2.3,1.5,1.7,1.8,1.9
28/04/2021,1.9,1.2,1.5,1.3,1.5
29/04/2021,1.4,1.1,1.1,1.2,1.4
30/04/2021,1.4,0.8,1.3,1.2,1.1
01/05/2021,1.6,1.1,1.2,1.1,1.1
02/05/2021,1.6,1.3,1.1,1.5,0.8
03/05/2021,1.2,0.9,0.8,1.3,0.9
04/05/2021,0.7,0.3,0.6,0.6,
05/05/2021,1.8,1,1.3,1.7,
06/05/2021,2.8,1.9,2.2,1.9,1.9
07/05/2021,2.2,1.7,2.3,1.2,1.8
08/05/2021,1.1,1,0.9,1.5,1.1
09/05/2021,1,0.8,0.6,1.6,0.8
10/05/2021,1.1,1.1,1,1.6,1
11/05/2021,1.2,0.9,0.6,1.2,0.9
12/05/2021,1.9,1.4,1.5,1.1,1.1
13/05/2021,1.3,1.2,1.4,1.7,1.7
14/05/2021,2.1,1.9,1.6,2.3,2
15/05/2021,1.9,1.9,1.7,2.1,1.9
16/05/2021,2,1.9,1.6,2.4,1.9
17/05/2021,,1.3,1.3,1.8,1.2
18/05/2021,,0.7,1.1,0.9,1.1
19/05/2021,0.9,,0.6,0.9,0.8
20/05/2021,1.1,0.6,1.1,1,0.9
21/05/2021,1.5,0.6,1.6,0.9,0.7
22/05/2021,1.1,0.8,1.6,1,0.9
23/05/2021,1.4,1,1.3,1.3,1.1
24/05/2021,1.3,0.6,1,1.1,1.2
25/05/2021,1.4,,1,1.7,0.9
26/05/2021,2.1,,1.4,2.1,2
27/05/2021,1.8,1.7,1.3,2.1,1.2
28/05/2021,2,1.9,1.8,2.2,1.1
29/05/2021,2.2,2.1,2.3,2.5,2.6
30/05/2021,2,2,2.1,2.2,2.2
31/05/2021,1.2,0.9,1.2,0.9,0.9
01/06/2021,0.4,0.5,0.2,0.8,0.4
02/06/2021,0.7,0.5,0.5,0.8,0.7
03/06/2021,0.2,0.1,0.1,0.2,0.1
04/06/2021,1.2,1,1.1,1.8,1.1
05/06/2021,1.3,1.3,1.5,1.7,1
06/06/2021,1.3,1.1,1.2,1.8,0.9
07/06/2021,0.7,0.5,0.3,1.4,0.5
08/06/2021,1.4,1.2,0.6,1.4,1.1
09/06/2021,1.3,1.6,1.5,1.5,1.6
10/06/2021,1,0.9,0.5,0.3,0.5
11/06/2021,0.6,0.7,1.2,1.2,1.2
12/06/2021,1.5,1.6,1.7,2.5,1.4
13/06/2021,1.9,1.8,1.8,2.5,1.3
14/06/2021,1.3,1.3,0.8,1.3,1
15/06/2021,0.8,0.7,0.7,1,0.5
16/06/2021,0.8,0.5,0.8,0.6,0.5
17/06/2021,1.5,2,2,2.5,2.2
18/06/2021,1.3,1.5,1.8,2.2,
19/06/2021,2.6,2.5,2.1,2.8,2.7
20/06/2021,2.6,2.4,2,2.7,2.4
21/06/2021,1.4,1.2,2.2,1.6,1.3
22/06/2021,0.9,0.6,1,1,0.8
23/06/2021,0.9,0.7,0.3,1.3,0.6
24/06/2021,1.8,1.9,0.3,1.3,1.8
25/06/2021,1.5,1.6,0.9,1.1,1.5
26/06/2021,1.8,1.9,,2.2,1.7
27/06/2021,1.6,1.6,,1.8,1.1
28/06/2021,1.7,0.6,,1.3,0.6
29/06/2021,1.8,0.4,2.2,1.5,
30/06/2021,1.3,0.6,1.3,0.9,1.1
01/07/2021,0.6,0.3,0.4,0.7,0.5
02/07/2021,0.6,0.7,0.4,0.7,0.5
03/07/2021,0.9,0.9,0.8,1.6,0.8
04/07/2021,2.1,1.9,0.9,2.4,1.8
05/07/2021,1.4,1.4,0.9,2.2,
06/07/2021,1,0.8,0.7,1.3,
07/07/2021,0.7,0.7,0.7,,
08/07/2021,0.6,0.4,0.4,,0.7
09/07/2021,0.7,0.4,0.5,,
10/07/2021,2.5,2.3,2.3,2.6,
11/07/2021,2,1.6,2.2,1.8,
12/07/2021,0.8,0.8,1,0.9,
13/07/2021,1.2,1.3,0.8,1.1,
14/07/2021,1.4,1.3,0.1,0.8,
15/07/2021,1.8,1.9,0.7,1.4,
16/07/2021,2.1,2.1,1.8,2.4,
17/07/2021,2.8,2.9,2.6,2.8,2.9
18/07/2021,2.3,2.5,1.8,,2.4
19/07/2021,1.3,1.4,1.3,1.5,1.6
20/07/2021,2,2.2,2.1,2.5,2.1
21/07/2021,2.4,2.2,2.2,2.5,2.3
22/07/2021,1.7,1.4,1.2,1.2,1
23/07/2021,2,1.8,1.1,1.2,1.4
24/07/2021,2.3,2.1,1.5,1.5,1.7
25/07/2021,2.8,2.9,2.5,3,2.9
26/07/2021,2.3,2.5,2,2.6,2.4
27/07/2021,1.9,2.1,1.2,1.7,1.6
28/07/2021,2.6,2.7,1.6,2.4,2.6
29/07/2021,2.4,2.4,1.5,2.7,2.4
30/07/2021,1.3,1.2,1,1.2,1.2
31/07/2021,1.8,1.8,0.8,2.2,1.6
01/08/2021,2.8,2.9,1.4,2.5,1.8
02/08/2021,2.2,2.1,2.4,2,1.4
03/08/2021,2.2,2.2,1.8,2.4,2.1
04/08/2021,2.3,2.6,2.3,2.8,2.6
05/08/2021,2,2,1.7,2.4,1.5
06/08/2021,1.7,1.7,1.2,2.4,1.4
07/08/2021,2.2,2,1.6,2.3,1.5
08/08/2021,2.4,2,2.6,2.5,1.5
09/08/2021,1.9,1.6,1.8,1.5,1.2
10/08/2021,1.7,1.6,1.1,1.4,1.1
11/08/2021,2.6,2.7,1.2,2.5,2
12/08/2021,2.6,2.2,1.7,2.6,2.3
13/08/2021,1.6,1.4,1.4,2.3,1.3
14/08/2021,2.3,2,2,1.7,1.6
15/08/2021,2.1,2.1,1.8,2.6,2.1
16/08/2021,2.5,2.6,2.2,2.9,2.4
17/08/2021,2.4,1.9,2.3,2.2,1.7
18/08/2021,2.1,1.8,1.5,2,1.4
19/08/2021,1.9,1.7,1.2,1.6,1.4
20/08/2021,1.8,1.7,1.4,1.5,1.6
21/08/2021,1.3,1.3,0.8,1.8,1.6
22/08/2021,2.1,2.4,1.4,2.3,1.6
23/08/2021,2.7,2.7,1.4,2.6,1.9
24/08/2021,2.6,2.5,2.2,2.8,2.5
25/08/2021,2.4,,2.5,2.8,2.6
26/08/2021,2,1.6,1.6,2.2,1.5
27/08/2021,1.6,1.5,1.6,1.5,1.7
28/08/2021,2.2,1.9,1.9,2,1.5
29/08/2021,1.1,1.1,1.4,1.2,1.2
30/08/2021,1.8,1.5,1.5,1.8,1.4
31/08/2021,1.6,1.3,1,1.6,1.3
01/09/2021,1.6,1.3,1.1,1.4,1.4
02/09/2021,2.3,1.9,2.6,2.3,1.5
03/09/2021,,2.4,2.1,1.9,1.7
04/09/2021,2.3,2.4,1.4,1.7,1.8
05/09/2021,2.4,2.3,1.8,2.4,2.1
06/09/2021,2.4,2.2,2.3,2.3,1.8
07/09/2021,2,1.6,2.2,2.2,1.8
08/09/2021,2,1.9,2,1.5,1.4
09/09/2021,2,2.3,2,2.8,2.3
10/09/2021,2.7,2.6,3,2.6,2.8
11/09/2021,2.6,2.6,2.1,2.9,2.1
12/09/2021,3.7,3.7,2.2,3.3,3
13/09/2021,2.8,2.7,2.8,2.4,2.5
14/09/2021,2.7,2.7,2.7,2.5,2.5
15/09/2021,2.6,2.3,2.7,2.4,2.2
16/09/2021,1.9,1.8,2,2,1.8
17/09/2021,2.1,2.1,1.7,2.2,1.7
18/09/2021,2.4,2.6,1.9,2.3,2.3
19/09/2021,2.7,2.8,1.8,2,2.5
20/09/2021,2.7,2.9,1.8,2.5,2.2
21/09/2021,2.7,2.7,2.6,2.6,2.4
22/09/2021,1.9,1.8,2,2.1,2
23/09/2021,2,2.2,1.7,2.6,2
24/09/2021,2.7,2.8,2,3.3,2.5
25/09/2021,2.7,2.7,2.2,2.1,2.7
26/09/2021,3,2.9,3,2.5,2.4
27/09/2021,2.4,2.1,,2.2,1.9
28/09/2021,2.4,2.1,,2.3,1.7
29/09/2021,2.3,1.6,1.5,1.3,1.2
30/09/2021,2.6,2.4,1.8,2,2
01/10/2021,2.1,1.4,2,1.7,1.8
02/10/2021,2.3,2.1,1.9,1.8,1.6
03/10/2021,2.4,2.1,2.3,2.2,1.9
04/10/2021,2.7,2.6,2.3,2.1,2.3
05/10/2021,2.6,2.5,2.5,2.6,2.7
06/10/2021,3.1,2.7,2.6,2.5,2.4
07/10/2021,2.5,2.3,2.2,2.2,2.1
08/10/2021,3,2.6,2.7,2.3,2.5
09/10/2021,2.6,2.4,1.7,2.2,2.2
10/10/2021,2.4,2.3,2.5,1.9,2
11/10/2021,2.7,2.3,2.6,2.4,2.1
12/10/2021,3.1,2.4,3,2.1,1.8
13/10/2021,2.9,2.5,2.3,2.5,1.5
14/10/2021,2.5,2.1,2,2.1,1.8
15/10/2021,2,2,1.7,2.3,2
16/10/2021,2.4,2.5,2.3,2.4,2.6
17/10/2021,2.6,2.6,2.8,2.5,2.4
18/10/2021,2.5,2.1,1.9,2.4,2.5
19/10/2021,2.1,2,2.7,1.7,
20/10/2021,2.8,2.4,2.5,2.5,2.2
21/10/2021,2.8,2.3,2.7,2.6,2.6
22/10/2021,2.8,2.2,2.2,2.4,2.2
23/10/2021,2.9,2.5,2.3,2.7,2.7
24/10/2021,2.6,2.6,2.5,2.1,2.4
25/10/2021,2.3,2.2,2.6,2,2.2
26/10/2021,2.3,2.1,2.6,1.9,2.3
27/10/2021,2.9,2.4,2.5,,2.9
28/10/2021,3.8,3.3,2.4,,3.2
29/10/2021,3.1,3,2.4,3,2.7
30/10/2021,2.6,2.5,2.6,2.3,2.4
31/10/2021,2.4,2.2,2.1,2.1,2.2
01/11/2021,2.2,2,1.9,,1.8
02/11/2021,2.3,2.1,2.3,2.1,
03/11/2021,2.7,2.5,2.2,2.2,
04/11/2021,2.3,1.5,1.8,1.3,1.2
05/11/2021,2.6,2.2,2.2,1.9,1.6
06/11/2021,2.7,2.6,2,1.7,1.9
07/11/2021,2.3,2.1,2.2,2.1,2.1
08/11/2021,3.1,2.8,3.2,2.4,3.2
09/11/2021,2.7,2.5,2.6,,2.6
10/11/2021,2.2,1.6,2,1.5,1.5
11/11/2021,2.5,2,2.3,1.9,1.7
12/11/2021,2.3,1.9,2.8,1.7,2.7
13/11/2021,2,2.1,2.2,1.9,2.3
14/11/2021,2.2,2.3,2.2,2.1,2.5
15/11/2021,1.9,2.2,2,2,2.4
16/11/2021,2.2,,2.4,2,2.3
17/11/2021,2.1,1.9,2.4,1.8,2.2
18/11/2021,2.5,2.2,2.2,2.2,2.2
19/11/2021,2.4,2.1,1.4,2,1.9
20/11/2021,2.7,2.5,2.2,1.6,2.2
21/11/2021,2.5,2.2,2.6,1.8,2
22/11/2021,2.3,1.8,2.3,1.9,1.9
23/11/2021,,1.2,2.1,1.5,1.5
24/11/2021,1.2,1.3,1.3,1.4,1.5
25/11/2021,1.2,0.8,0.9,1.2,1.2
26/11/2021,2.4,2.3,2.3,1.5,2
27/11/2021,2.1,2.1,2.1,1.3,1.9
28/11/2021,2.3,2.2,2.1,1.7,2
29/11/2021,2.1,1.9,,1.7,1.9
30/11/2021,2,1.4,1.7,1.7,1.8
01/12/2021,3,,2.6,2.3,2.7
02/12/2021,2.8,2.8,2.6,2.5,2.8
03/12/2021,2.5,2.6,2.1,1.8,2.5
04/12/2021,2.3,2.2,2.2,1.3,1.9
05/12/2021,2.1,2,2.1,1.6,1.7
06/12/2021,2.2,2,2.2,1.3,1.7
07/12/2021,1.5,,1.7,1.7,1.5
08/12/2021,1.5,,1.7,0.9,1.2
09/12/2021,1.8,1.1,,1.3,2.1
10/12/2021,1.5,0.7,1.6,1.4,1.7
11/12/2021,1.3,1.2,1.4,1.4,1.4
12/12/2021,1.5,1.4,1.4,1.3,1.8
13/12/2021,1.8,1.4,2,1.5,2.3
14/12/2021,1.6,0.9,1.8,1.3,2.3
15/12/2021,2.5,1.2,1.8,2.2,2.3
16/12/2021,,1.8,2.5,1.5,2.1
17/12/2021,,0.8,2,1.6,2
18/12/2021,,1.1,1.7,2.7,2.3
19/12/2021,,0.8,2.6,3.3,3.2
20/12/2021,,1.5,2.5,2.3,2.8
21/12/2021,,2.1,3,2,4.1
22/12/2021,2.8,2.3,2.8,2,3
23/12/2021,2.5,0.8,,1.5,2.1
24/12/2021,2.2,1.8,2.3,1.4,2.4
25/12/2021,2.1,0.7,1.9,2,1.9
26/12/2021,1.8,1.5,1.9,1.1,1.9
27/12/2021,1.7,1.4,1.7,1.2,1.6
28/12/2021,1.7,1.3,1.7,1.3,1.6
29/12/2021,1.3,0.5,1.7,1.3,1.8
30/12/2021,1.5,0.7,1.2,1.8,1.6
31/12/2021,1.6,0.7,1.4,1.6,1.6
01/01/2022,1.8,0.5,1.5,1.4,1.6
02/01/2022,1.7,0.6,1.5,1.3,2
03/01/2022,2,1.3,1.9,1.5,2.1
04/01/2022,1.8,1.3,1.8,1.4,1.8
05/01/2022,1.7,0.9,1.6,1.1,1.1
06/01/2022,1.5,0.7,1.1,1.2,1.1
07/01/2022,1.4,0.5,1.1,1.2,1.6
08/01/2022,3.9,2,2.5,2.8,3.2
09/01/2022,2.9,2.4,2.6,2.4,2.7
10/01/2022,1.5,0.5,1.1,1.2,1.7
11/01/2022,1.3,0.6,1,0.8,1.5
12/01/2022,1.8,1.2,1.5,1.2,1.6
13/01/2022,1.6,0.7,1.6,1.2,1.8
14/01/2022,1.6,0.8,1.3,1.2,1.4
15/01/2022,1.8,0.8,1.3,2.1,1.8
16/01/2022,3,2.6,2.2,2.3,2.8
17/01/2022,2.5,1.2,2.4,1.7,2.4
18/01/2022,1.9,1.4,1.8,1.2,1.3
19/01/2022,1.8,1.4,1.8,1.1,1.4
20/01/2022,1.6,1.3,1.7,,1.4
21/01/2022,1.5,0.8,1.6,1.1,1.1
22/01/2022,1.2,0.9,1.4,1,1.2
23/01/2022,1.3,1,1.4,1.1,1.3
24/01/2022,1.3,0.7,1.5,1.1,1.5
25/01/2022,1.8,0.9,1.6,1.4,1.8
26/01/2022,1.6,1,1.7,1.5,1.7
27/01/2022,1.8,0.6,1.3,1.5,1.7
28/01/2022,1.8,0.6,1.5,1.5,2
29/01/2022,1.5,0.5,1.1,1.2,1.9
30/01/2022,1.4,0.7,1.1,1.4,1.4
31/01/2022,1.1,0.6,1,0.8,1.7
01/02/2022,2.9,1.1,1.8,2.6,2
02/02/2022,1.8,1.4,1.7,1.4,1.3
03/02/2022,1.6,1.5,1.4,1.4,1.7
04/02/2022,1.4,1.2,1.3,1.2,1.4
05/02/2022,1.7,1.4,1.8,1.5,1.4
06/02/2022,1.8,1.7,1.8,1.3,1.4
07/02/2022,1.5,0.9,1.7,1.1,1.3
08/02/2022,0.8,0.5,1.3,1.1,1.5
09/02/2022,2.7,1.3,2.2,2,2
10/02/2022,3.1,1.9,2.6,3,2.9
11/02/2022,2.2,1.6,2.6,1.6,1.9
12/02/2022,1.8,1.2,1.8,1.3,1.5
13/02/2022,1.8,0.6,1.7,1.3,1.4
14/02/2022,1.4,0.5,1.2,1.6,1.2
15/02/2022,1.4,0.5,1.5,1.4,1.6
16/02/2022,1.5,0.6,1.5,1.5,1.6
17/02/2022,2.4,1.3,2,2.3,1.9
18/02/2022,2.6,1.4,2.9,1.7,2.8
19/02/2022,1.9,1.2,2.1,1.3,1.6
20/02/2022,2,0.7,1.3,2.2,1.8
21/02/2022,2.9,1.7,2.6,2.2,3
22/02/2022,,1.1,2,1.1,1.4
23/02/2022,1.2,0.5,0.8,0.8,1
24/02/2022,1.2,0.5,0.7,0.7,1
25/02/2022,1.2,0.4,1.1,0.3,0.7
26/02/2022,1.3,0.5,1.4,0.9,1.1
27/02/2022,1.5,0.8,1.3,1.2,1.5
28/02/2022,1.6,0.6,,1,1.1
01/03/2022,2.2,1.2,,1.7,1.4
02/03/2022,2.3,1.2,2,2.1,1.4
03/03/2022,2.2,1.5,1.9,1.7,1.7
04/03/2022,1.5,1,1.5,1,1.3
05/03/2022,2,0.6,1.8,1.7,1.9
06/03/2022,2.6,1.8,2.2,1.9,2.2
07/03/2022,2.3,1.1,2.3,,1.5
08/03/2022,1.9,1.3,2.4,,1.4
09/03/2022,1.6,1.3,1.4,,1.6
10/03/2022,1.7,1.3,2,,1.9
11/03/2022,1.5,1,1.8,1.3,1.9
12/03/2022,1.5,0.7,1.5,1.2,1.3
13/03/2022,1.5,0.8,1.5,1.3,1.5
14/03/2022,1.4,0.7,1.5,1.2,1.1
15/03/2022,2.2,1.1,2.1,1.5,1.4
16/03/2022,1.6,0.6,1.4,0.8,1.4
17/03/2022,1.4,1,1.3,1.2,1.1
18/03/2022,1.6,1.6,1.4,2.1,2.1
19/03/2022,2.4,2.1,2,1.8,1.9
20/03/2022,1.7,1.7,1.9,1.6,1.6
21/03/2022,1.5,1.3,1.5,1.3,1.6
22/03/2022,2.1,2.1,1.4,2.5,2.1
23/03/2022,2.5,2.3,2.1,2.1,1.6
24/03/2022,1.9,1.6,1.8,1.5,1.3
25/03/2022,1.5,1.3,1.6,1.5,1.4
26/03/2022,1.9,1.4,1.8,1,1.6
27/03/2022,1.4,0.9,1.1,1.1,1.3
28/03/2022,1.5,1.3,1.3,1.1,1.5
29/03/2022,1.5,1.2,1.7,1.1,1.1
30/03/2022,1.6,1.6,2.1,1.6,1.6
31/03/2022,2.1,2.2,2.1,1.8,2.2
01/04/2022,1.7,2,1.7,2,2.1
02/04/2022,1.5,1.7,1.4,1.9,1.8
03/04/2022,1.7,1.9,0.9,1.5,1.6
04/04/2022,1.7,1.6,1.2,1.6,1.4
05/04/2022,1.6,1.4,1.9,1.8,1.8
06/04/2022,2,1.6,2.4,1.7,
07/04/2022,2.5,2,1.5,2.4,1.3
08/04/2022,2.4,2,2.1,2.3,1.5
09/04/2022,2.4,1.6,1.5,1.8,1.6
10/04/2022,1.5,1.1,1.2,1.2,1.4
11/04/2022,1.8,1.7,2.1,1.5,1.8
12/04/2022,2.4,2.3,2.4,1.9,2.1
13/04/2022,1.8,1.5,2,1.6,
14/04/2022,1.2,0.9,2,1.2,
15/04/2022,1.5,1.5,1.2,1.4,
16/04/2022,1.7,1.6,1.6,1.4,
17/04/2022,1.7,1.8,1.3,1.7,1.2
18/04/2022,1.6,1.5,0.9,1.9,1.2
19/04/2022,1.9,1.8,1.1,2.1,1.4
20/04/2022,2,2,1.9,2.5,
21/04/2022,1.7,1.4,1.9,1.7,
22/04/2022,2.3,1,2.6,2.1,
23/04/2022,1.8,1.2,1.7,1.5,
24/04/2022,1.4,1.4,2,1.4,
25/04/2022,2.1,1.7,1.3,1.6,
26/04/2022,1.3,1,0.9,0.8,
27/04/2022,0.3,0.2,0.9,0.4,
28/04/2022,0.5,0.6,0.8,0.9,
29/04/2022,0.9,0.7,0.5,1,1
30/04/2022,1.1,1.2,0.9,1.6,0.9
01/05/2022,1.9,1.7,1.1,1.7,1.1
02/05/2022,1.3,0.9,1.2,1.1,1
03/05/2022,1.6,1.4,1.1,1.5,0.8
04/05/2022,1.3,1.2,0.7,1.1,1.1
05/05/2022,1,0.9,1.1,1.5,1
06/05/2022,1.3,1.4,1.3,1.8,1.8
07/05/2022,1.5,1.8,1,2.4,1.5
08/05/2022,1.6,1.5,1.1,1.9,1.2
